id,organization_id,user_id,name,folder,filename,path,extension,disk,created_at,updated_at
112,,,stores.petco.com,screenshots,stores.petco.com,screenshots/stores.petco.com,png,r2,2024-05-03 21:42:30,2024-05-03 21:42:30
113,,,orchardanimaloutreach.org,screenshots,orchardanimaloutreach.org,screenshots/orchardanimaloutreach.org,png,r2,2024-05-03 21:42:32,2024-05-03 21:42:32
114,,,www.maandpawsbakeryinc.com,screenshots,www.maandpawsbakeryinc.com,screenshots/www.maandpawsbakeryinc.com,png,r2,2024-05-03 21:42:33,2024-05-03 21:42:33
115,,,www.unionparkvethospital.com,screenshots,www.unionparkvethospital.com,screenshots/www.unionparkvethospital.com,png,r2,2024-05-03 21:42:35,2024-05-03 21:42:35
116,,,www.vetmedutah.com,screenshots,www.vetmedutah.com,screenshots/www.vetmedutah.com,png,r2,2024-05-03 21:42:37,2024-05-03 21:42:37
117,,,www.oquirrhhillsvet.com,screenshots,www.oquirrhhillsvet.com,screenshots/www.oquirrhhillsvet.com,png,r2,2024-05-03 21:42:39,2024-05-03 21:42:39
118,,,www.k9designpetgrooming.com,screenshots,www.k9designpetgrooming.com,screenshots/www.k9designpetgrooming.com,png,r2,2024-05-03 21:42:41,2024-05-03 21:42:41
119,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:42:42,2024-05-03 21:42:42
120,,,granitevetspecialists.com,screenshots,granitevetspecialists.com,screenshots/granitevetspecialists.com,png,r2,2024-05-03 21:42:43,2024-05-03 21:42:43
121,,,mountainedgeveterinarytechnology.com,screenshots,mountainedgeveterinarytechnology.com,screenshots/mountainedgeveterinarytechnology.com,png,r2,2024-05-03 21:42:45,2024-05-03 21:42:45
122,,,millcreekveterinaryclinic.com,,millcreekveterinaryclinic.com,favicons/millcreekveterinaryclinic.com,png,r2,2024-05-10 23:00:15,2024-05-10 23:00:15
123,,,www.petcareanimalhospitalutah.com,,www.petcareanimalhospitalutah.com,favicons/www.petcareanimalhospitalutah.com,png,r2,2024-05-10 23:00:22,2024-05-10 23:00:22
124,,,www.thetravelvet.com,,www.thetravelvet.com,favicons/www.thetravelvet.com,png,r2,2024-05-10 23:00:24,2024-05-10 23:00:24
125,,,www.tcvh.com,,www.tcvh.com,favicons/www.tcvh.com,png,r2,2024-05-10 23:00:25,2024-05-10 23:00:25
126,,,www.nvetcare.com,,www.nvetcare.com,favicons/www.nvetcare.com,png,r2,2024-05-10 23:00:27,2024-05-10 23:00:27
127,,,www.lapoflove.com,,www.lapoflove.com,favicons/www.lapoflove.com,png,r2,2024-05-10 23:00:33,2024-05-10 23:00:33
